rank,name,url,content_richness_score,article_length,section_count,infobox_field_count,image_count,reference_count,limited_content
4749,Shilimb,https://en.wikipedia.org/wiki/Shilimb,48.04,4057,3,19,0,2,false
4750,Duality theory for distributive lattices,https://en.wikipedia.org/wiki/Duality_theory_for_distributive_lattices,48.05,5819,1,0,1,6,false
4751,His Lordship Entertains,https://en.wikipedia.org/wiki/His_Lordship_Entertains,48.07,4427,3,8,0,3,false
4752,Minerva Café,https://en.wikipedia.org/wiki/Minerva_Caf%C3%A9,48.07,5240,2,2,0,6,false
4753,"Little Chicago, Wisconsin","https://en.wikipedia.org/wiki/Little_Chicago,_Wisconsin",48.08,3486,3,5,0,8,false
4754,"Fushimi, Nagoya","https://en.wikipedia.org/wiki/Fushimi,_Nagoya",48.09,3272,4,0,10,3,false
4755,Shoah: Four Sisters,https://en.wikipedia.org/wiki/Shoah:_Four_Sisters,48.09,3878,2,13,0,5,false
4756,David B. Barrett,https://en.wikipedia.org/wiki/David_B._Barrett,48.1,5517,2,0,0,7,false
4757,2000–01 St Johnstone F.C. season,https://en.wikipedia.org/wiki/2000%E2%80%9301_St_Johnstone_F.C._season,48.11,8088,2,7,0,1,false
4758,Kurinbi,https://en.wikipedia.org/wiki/Kurinbi,48.12,3323,4,10,0,3,false
4759,2025 European Karate Championships – Men's 84 kg,https://en.wikipedia.org/wiki/2025_European_Karate_Championships_%E2%80%93_Men%27s_84_kg,48.12,7391,2,9,0,1,false
4760,Saint Florian Taking Leave of the Monastery,https://en.wikipedia.org/wiki/Saint_Florian_Taking_Leave_of_the_Monastery,48.14,3367,4,5,0,5,false
4761,Come on Danger,https://en.wikipedia.org/wiki/Come_on_Danger,48.14,3151,3,12,0,5,false
4762,Dynamic stock modelling,https://en.wikipedia.org/wiki/Dynamic_stock_modelling,48.16,5034,3,0,0,5,false
4763,Ménaka Region,https://en.wikipedia.org/wiki/M%C3%A9naka_Region,48.17,5076,1,10,0,7,false
4764,Neapolitan Carousel,https://en.wikipedia.org/wiki/Neapolitan_Carousel,48.17,4334,2,12,0,4,false
4765,Volodymyr Makhankov,https://en.wikipedia.org/wiki/Volodymyr_Makhankov,48.17,4377,2,21,0,3,false
4766,2021 Congo River disaster,https://en.wikipedia.org/wiki/2021_Congo_River_disaster,48.19,4910,2,5,0,6,false
4767,Hitler's Daughter,https://en.wikipedia.org/wiki/Hitler%27s_Daughter,48.19,4538,4,6,0,2,false
4768,"Tommy Hughes (footballer, born 2000)","https://en.wikipedia.org/wiki/Tommy_Hughes_(footballer,_born_2000)",48.2,4133,2,15,0,4,false
4769,Lynne Hutchison,https://en.wikipedia.org/wiki/Lynne_Hutchison,48.2,5256,1,9,0,7,false
4770,Angela Ruiz,https://en.wikipedia.org/wiki/Angela_Ruiz,48.2,5694,1,7,0,7,false
4771,Weston-under-Lizard,https://en.wikipedia.org/wiki/Weston-under-Lizard,48.21,4456,2,9,0,5,false
4772,Ruby Jean Jensen,https://en.wikipedia.org/wiki/Ruby_Jean_Jensen,48.22,4837,2,9,0,4,false
4773,Gairnshiel Bridge,https://en.wikipedia.org/wiki/Gairnshiel_Bridge,48.23,4750,1,12,0,7,false
4774,Perfect Strangers (2004 film),https://en.wikipedia.org/wiki/Perfect_Strangers_(2004_film),48.25,3318,3,14,0,4,false
4775,Botad taluka,https://en.wikipedia.org/wiki/Botad_taluka,48.26,5050,2,8,0,4,false
4776,Bitiče,https://en.wikipedia.org/wiki/Biti%C4%8De,48.26,4856,2,9,0,4,false
4777,Dasha River (Guangdong),https://en.wikipedia.org/wiki/Dasha_River_(Guangdong),48.26,4021,3,11,0,3,false
4778,List of places in California (M),https://en.wikipedia.org/wiki/List_of_places_in_California_(M),48.28,55790,1,0,0,0,false
4779,Sanda Belgyan,https://en.wikipedia.org/wiki/Sanda_Belgyan,48.29,6056,3,4,0,2,false
4780,List of companies of Gabon,https://en.wikipedia.org/wiki/List_of_companies_of_Gabon,48.3,5299,2,0,3,3,false
4781,Spugna,https://en.wikipedia.org/wiki/Spugna,48.31,4418,2,0,3,5,false
4782,The Father (1996 film),https://en.wikipedia.org/wiki/The_Father_(1996_film),48.32,3804,4,7,0,3,false
4783,Aboudramane Sangaré,https://en.wikipedia.org/wiki/Aboudramane_Sangar%C3%A9,48.33,5848,2,7,0,3,false
4784,WJGV-CD,https://en.wikipedia.org/wiki/WJGV-CD,48.33,4038,3,11,0,3,false
4785,Mehdi Mabrouk,https://en.wikipedia.org/wiki/Mehdi_Mabrouk,48.33,5758,2,1,0,5,false
4786,Curt Truninger,https://en.wikipedia.org/wiki/Curt_Truninger,48.34,7384,4,2,0,0,false
4787,The Devil with Hitler,https://en.wikipedia.org/wiki/The_Devil_with_Hitler,48.35,4799,4,9,0,1,false
4788,Joanna Mytkowska,https://en.wikipedia.org/wiki/Joanna_Mytkowska,48.35,3496,4,1,0,6,false
4789,2003 in Greece,https://en.wikipedia.org/wiki/2003_in_Greece,48.36,3260,4,2,0,7,false
4790,Poecilafroneta,https://en.wikipedia.org/wiki/Poecilafroneta,48.37,2541,5,13,0,3,false
4791,Māris Urtāns,https://en.wikipedia.org/wiki/M%C4%81ris_Urt%C4%81ns,48.38,6574,2,8,0,2,false
4792,Royal Corps of Military Surveyors and Draftsmen,https://en.wikipedia.org/wiki/Royal_Corps_of_Military_Surveyors_and_Draftsmen,48.38,2535,5,0,1,5,false
4793,Lactarius olivaceoumbrinus,https://en.wikipedia.org/wiki/Lactarius_olivaceoumbrinus,48.38,3656,3,16,0,3,false
4794,Warin,https://en.wikipedia.org/wiki/Warin,48.39,4460,1,20,1,3,false
4795,Thurakkatha Vathil,https://en.wikipedia.org/wiki/Thurakkatha_Vathil,48.42,3630,3,11,0,4,false
4796,"St Nicholas' Park, Warwick","https://en.wikipedia.org/wiki/St_Nicholas%27_Park,_Warwick",48.42,4158,3,0,0,9,false
4797,Serdang (federal constituency),https://en.wikipedia.org/wiki/Serdang_(federal_constituency),48.42,8620,3,5,0,0,false
4798,"Eureka, Franklin County, Texas","https://en.wikipedia.org/wiki/Eureka,_Franklin_County,_Texas",48.43,3399,4,10,0,3,false
4799,Taherestan,https://en.wikipedia.org/wiki/Taherestan,48.44,5274,2,7,0,4,false
4800,A Touch of Today,https://en.wikipedia.org/wiki/A_Touch_of_Today,48.45,3847,4,7,0,3,false
4801,The Circle Maker,https://en.wikipedia.org/wiki/The_Circle_Maker,48.45,3670,4,8,0,3,false
4802,Fusiturricula notilla,https://en.wikipedia.org/wiki/Fusiturricula_notilla,48.46,3839,3,13,0,3,false
4803,Schwelm West station,https://en.wikipedia.org/wiki/Schwelm_West_station,48.47,4391,1,21,0,7,false
4804,WBTN-FM,https://en.wikipedia.org/wiki/WBTN-FM,48.48,3645,3,17,0,3,false
4805,1968 Sheffield Brightside by-election,https://en.wikipedia.org/wiki/1968_Sheffield_Brightside_by-election,48.49,4519,4,0,0,4,false
4806,Douglas Kempsell,https://en.wikipedia.org/wiki/Douglas_Kempsell,48.5,4108,2,10,0,6,false
4807,Saururaceae,https://en.wikipedia.org/wiki/Saururaceae,48.5,4256,2,9,0,6,false
4808,Padarn Halt railway station,https://en.wikipedia.org/wiki/Padarn_Halt_railway_station,48.5,5686,1,9,0,6,false
4809,Ditmar Koel,https://en.wikipedia.org/wiki/Ditmar_Koel,48.5,3587,4,5,1,2,false
4810,Evazarsen,https://en.wikipedia.org/wiki/Evazarsen,48.5,9992,1,3,0,3,false
4811,Lightmoor Platform railway station,https://en.wikipedia.org/wiki/Lightmoor_Platform_railway_station,48.51,5013,1,13,0,6,false
4812,The Hundred Secret Senses,https://en.wikipedia.org/wiki/The_Hundred_Secret_Senses,48.52,4225,2,11,0,5,false
4813,Burmese Horse,https://en.wikipedia.org/wiki/Burmese_Horse,48.52,4148,3,4,0,6,false
4814,Liban Haji Mohamed,https://en.wikipedia.org/wiki/Liban_Haji_Mohamed,48.54,3849,3,3,0,8,false
4815,Comme un cœur froid,https://en.wikipedia.org/wiki/Comme_un_c%C5%93ur_froid,48.55,2931,4,11,0,4,false
4816,David S. Wall,https://en.wikipedia.org/wiki/David_S._Wall,48.56,8462,4,0,0,0,false
4817,Maeda Chiyo,https://en.wikipedia.org/wiki/Maeda_Chiyo,48.57,6203,2,6,0,3,false
4818,"Head Waters, Virginia","https://en.wikipedia.org/wiki/Head_Waters,_Virginia",48.57,5291,1,11,0,6,false
4819,"Henry Arundell, 8th Baron Arundell of Wardour","https://en.wikipedia.org/wiki/Henry_Arundell,_8th_Baron_Arundell_of_Wardour",48.6,4159,2,4,1,5,false
4820,David S. Wall,https://en.wikipedia.org/wiki/David_S._Wall,48.62,8508,4,0,0,0,false
4821,Enigmatic scale,https://en.wikipedia.org/wiki/Enigmatic_scale,48.62,4079,2,0,2,7,false
4822,Mausoleum of Huseyn Javid,https://en.wikipedia.org/wiki/Mausoleum_of_Huseyn_Javid,48.62,3803,3,5,0,7,false
4823,Tan Beng Wan,https://en.wikipedia.org/wiki/Tan_Beng_Wan,48.62,3465,4,3,0,6,false
4824,Urban & Eastern,https://en.wikipedia.org/wiki/Urban_%26_Eastern,48.63,3414,3,9,0,6,false
4825,Valvata oregonensis,https://en.wikipedia.org/wiki/Valvata_oregonensis,48.63,3968,3,12,0,3,false
4826,Grahame Clarke,https://en.wikipedia.org/wiki/Grahame_Clarke,48.65,4476,1,19,0,7,false
4827,Prince Louis Rwagasore Clinical Hospital,https://en.wikipedia.org/wiki/Prince_Louis_Rwagasore_Clinical_Hospital,48.65,4456,3,4,0,5,false
4828,Jatiyo Shikkhak Forum,https://en.wikipedia.org/wiki/Jatiyo_Shikkhak_Forum,48.65,4367,2,6,0,8,false
4829,1998 World Weightlifting Championships – Men's 94 kg,https://en.wikipedia.org/wiki/1998_World_Weightlifting_Championships_%E2%80%93_Men%27s_94_kg,48.66,8544,4,0,0,0,false
4830,Patrick Harvey (actor),https://en.wikipedia.org/wiki/Patrick_Harvey_(actor),48.67,5159,2,2,0,7,false
4831,Alfred Lépine,https://en.wikipedia.org/wiki/Alfred_L%C3%A9pine,48.68,6287,3,8,0,1,false
4832,California Beach Volleyball Association,https://en.wikipedia.org/wiki/California_Beach_Volleyball_Association,48.68,5089,4,0,0,3,false
4833,Essen family,https://en.wikipedia.org/wiki/Essen_family,48.68,3341,4,5,4,2,false
4834,I Love Men,https://en.wikipedia.org/wiki/I_Love_Men,48.69,3490,4,7,0,4,false
4835,Richard Barry Parker,https://en.wikipedia.org/wiki/Richard_Barry_Parker,48.69,5383,3,0,1,2,false
4836,First Pilgrimage,https://en.wikipedia.org/wiki/First_Pilgrimage,48.7,4868,3,0,0,6,false
4837,Julian Free,https://en.wikipedia.org/wiki/Julian_Free,48.7,4198,2,7,0,8,false
4838,Mohammad Nazeer Paktyawal,https://en.wikipedia.org/wiki/Mohammad_Nazeer_Paktyawal,48.72,4396,3,0,0,8,false
4839,Cincinnati CityBeat,https://en.wikipedia.org/wiki/Cincinnati_CityBeat,48.72,4168,3,6,0,5,false
4840,Ghosts & Heartaches,https://en.wikipedia.org/wiki/Ghosts_%26_Heartaches,48.73,3628,4,4,0,5,false
4841,1864 in Germany,https://en.wikipedia.org/wiki/1864_in_Germany,48.73,5325,5,2,0,1,false
4842,Zeger Jacob van Helmont,https://en.wikipedia.org/wiki/Zeger_Jacob_van_Helmont,48.73,3687,3,0,2,5,false
4843,Vincent George Dowling,https://en.wikipedia.org/wiki/Vincent_George_Dowling,48.74,4240,4,0,0,5,false
4844,Lumberton Municipal Airport,https://en.wikipedia.org/wiki/Lumberton_Municipal_Airport,48.75,4226,2,16,0,4,false
4845,Llantarnam railway station,https://en.wikipedia.org/wiki/Llantarnam_railway_station,48.76,4293,2,11,0,5,false
4846,Jambukhu,https://en.wikipedia.org/wiki/Jambukhu,48.76,4786,2,0,0,13,false
4847,List of COVID-19 pandemic legislation,https://en.wikipedia.org/wiki/List_of_COVID-19_pandemic_legislation,48.77,4722,10,0,0,1,false
4848,Iraj Arab,https://en.wikipedia.org/wiki/Iraj_Arab,48.78,5241,1,4,1,6,false
4849,Jamarl Joseph,https://en.wikipedia.org/wiki/Jamarl_Joseph,48.8,3597,3,12,0,4,false
4850,Galeazzo Alessi,https://en.wikipedia.org/wiki/Galeazzo_Alessi,48.8,5062,2,4,1,3,false
4851,Rana Kharkongor,https://en.wikipedia.org/wiki/Rana_Kharkongor,48.81,4087,3,5,0,6,false
4852,North Representative XI,https://en.wikipedia.org/wiki/North_Representative_XI,48.81,4335,3,3,0,6,false
4853,S. Sivanesan,https://en.wikipedia.org/wiki/S._Sivanesan,48.81,5010,3,20,0,1,false
4854,Alan Larkin,https://en.wikipedia.org/wiki/Alan_Larkin,48.82,3601,3,12,0,4,false
4855,Teatro Apolo (Lisbon),https://en.wikipedia.org/wiki/Teatro_Apolo_(Lisbon),48.83,4507,3,4,0,5,false
4856,Joseph-Alfred Mongrain,https://en.wikipedia.org/wiki/Joseph-Alfred_Mongrain,48.83,3864,7,7,0,1,false
4857,Piecewise omnigenity,https://en.wikipedia.org/wiki/Piecewise_omnigenity,48.83,4576,2,0,1,6,false
4858,Florianópolis Challenger,https://en.wikipedia.org/wiki/Florian%C3%B3polis_Challenger,48.84,4943,2,13,0,3,false
4859,El Primer Instinto,https://en.wikipedia.org/wiki/El_Primer_Instinto,48.84,3853,4,5,0,4,false
4860,Mosiera,https://en.wikipedia.org/wiki/Mosiera,48.85,4193,1,13,0,11,false
4861,The Assassin (album),https://en.wikipedia.org/wiki/The_Assassin_(album),48.85,5243,3,5,0,3,false
4862,Rita Sahu,https://en.wikipedia.org/wiki/Rita_Sahu,48.86,4910,1,11,0,8,false
4863,Edmond Brock,https://en.wikipedia.org/wiki/Edmond_Brock,48.86,4583,2,0,1,6,false
4864,Ritzy,https://en.wikipedia.org/wiki/Ritzy,48.87,3372,2,10,3,4,false
4865,List of military equipment of Italy,https://en.wikipedia.org/wiki/List_of_military_equipment_of_Italy,48.87,3588,4,0,0,8,false
4866,Mueang Chan district,https://en.wikipedia.org/wiki/Mueang_Chan_district,48.87,3907,4,11,0,2,false
4867,Sonny Red,https://en.wikipedia.org/wiki/Sonny_Red,48.88,4748,3,5,0,4,false
4868,Clint Alberta,https://en.wikipedia.org/wiki/Clint_Alberta,48.88,4379,3,5,0,5,false
4869,1976–77 Liga Leumit,https://en.wikipedia.org/wiki/1976%E2%80%9377_Liga_Leumit,48.89,9381,3,4,0,0,false
4870,Ádám Csilus,https://en.wikipedia.org/wiki/%C3%81d%C3%A1m_Csilus,48.89,4339,3,17,0,2,false
4871,Bria Salmena,https://en.wikipedia.org/wiki/Bria_Salmena,48.89,4151,3,0,0,10,false
4872,The Door Is Still Open to My Heart (album),https://en.wikipedia.org/wiki/The_Door_Is_Still_Open_to_My_Heart_(album),48.9,4389,4,8,0,2,false
4873,Lisa Müller,https://en.wikipedia.org/wiki/Lisa_M%C3%BCller,48.9,5211,2,32,0,2,false
4874,Fire (Fleurine album),https://en.wikipedia.org/wiki/Fire_(Fleurine_album),48.9,3395,6,4,0,3,false
4875,Nu Pagadi,https://en.wikipedia.org/wiki/Nu_Pagadi,48.91,5260,3,5,0,3,false
4876,"Our Lady of the Assumption Cathedral, Granada","https://en.wikipedia.org/wiki/Our_Lady_of_the_Assumption_Cathedral,_Granada",48.91,8135,1,4,1,2,false
4877,Poompatta (film),https://en.wikipedia.org/wiki/Poompatta_(film),48.91,3373,4,11,0,3,false
4878,Nargis filmography,https://en.wikipedia.org/wiki/Nargis_filmography,48.92,6567,2,1,0,4,false
4879,William M. Odom,https://en.wikipedia.org/wiki/William_M._Odom,48.93,4952,2,6,0,6,false
4880,Joppie sauce,https://en.wikipedia.org/wiki/Joppie_sauce,48.93,3944,3,0,1,5,false
4881,Southern District of the Lutheran Church – Missouri Synod,https://en.wikipedia.org/wiki/Southern_District_of_the_Lutheran_Church_%E2%80%93_Missouri_Synod,48.93,5625,2,9,0,3,false
4882,Billy Dundas,https://en.wikipedia.org/wiki/Billy_Dundas,48.95,4439,2,6,0,8,false
4883,List of 2016 box office number-one films in Spain,https://en.wikipedia.org/wiki/List_of_2016_box_office_number-one_films_in_Spain,48.96,9147,3,0,0,1,false
4884,Blighted ovum,https://en.wikipedia.org/wiki/Blighted_ovum,48.97,6411,1,3,0,9,false
4885,Fatima Luas stop,https://en.wikipedia.org/wiki/Fatima_Luas_stop,48.98,3426,3,16,0,4,false
4886,Battle of Pleichfeld,https://en.wikipedia.org/wiki/Battle_of_Pleichfeld,48.98,3641,3,12,0,4,false
4887,David Gwilym James,https://en.wikipedia.org/wiki/David_Gwilym_James,48.99,5113,5,0,0,2,false
4888,Life After Cars,https://en.wikipedia.org/wiki/Life_After_Cars,49.01,4461,2,6,0,8,false
4889,Equestrian statue of William the Conqueror,https://en.wikipedia.org/wiki/Equestrian_statue_of_William_the_Conqueror,49.02,3655,4,7,8,1,false
4890,1966 UC Santa Barbara Gauchos football team,https://en.wikipedia.org/wiki/1966_UC_Santa_Barbara_Gauchos_football_team,49.02,5487,2,3,0,6,false
4891,Louis Briffa,https://en.wikipedia.org/wiki/Louis_Briffa,49.03,4473,4,4,0,3,false
4892,Kofoeds School,https://en.wikipedia.org/wiki/Kofoeds_School,49.03,7307,5,0,0,0,false
4893,Barry Johnson (British Army soldier),https://en.wikipedia.org/wiki/Barry_Johnson_(British_Army_soldier),49.03,4541,3,9,0,3,false
4894,Judo at the 2022 Asian Games – Men's 81 kg,https://en.wikipedia.org/wiki/Judo_at_the_2022_Asian_Games_%E2%80%93_Men%27s_81_kg,49.03,6179,3,9,0,1,false
4895,Arlington Center Historic District,https://en.wikipedia.org/wiki/Arlington_Center_Historic_District,49.03,5509,1,11,9,2,false
4896,Kayne Bonnevie,https://en.wikipedia.org/wiki/Kayne_Bonnevie,49.05,3861,2,13,0,6,false
4897,Walter H. Waddell,https://en.wikipedia.org/wiki/Walter_H._Waddell,49.07,4062,4,0,0,6,false
4898,Sean Godsell,https://en.wikipedia.org/wiki/Sean_Godsell,49.09,6036,4,0,0,2,false
4899,Wulf,https://en.wikipedia.org/wiki/Wulf,49.09,5778,3,0,0,4,false
4900,Rex King-Clark,https://en.wikipedia.org/wiki/Rex_King-Clark,49.1,6251,2,0,0,6,false
4901,List of candidates in the 2023 Mauritanian parliamentary election in Tagant,https://en.wikipedia.org/wiki/List_of_candidates_in_the_2023_Mauritanian_parliamentary_election_in_Tagant,49.12,6045,4,0,0,2,false
4902,Enrico Celeghin,https://en.wikipedia.org/wiki/Enrico_Celeghin,49.13,3954,2,17,0,5,false
4903,William Robinson (law reporter),https://en.wikipedia.org/wiki/William_Robinson_(law_reporter),49.13,4341,3,0,0,9,false
4904,Helga Henselder-Barzel,https://en.wikipedia.org/wiki/Helga_Henselder-Barzel,49.14,3746,3,5,0,8,false
4905,1959 in Japanese football,https://en.wikipedia.org/wiki/1959_in_Japanese_football,49.14,7236,4,0,0,1,false
4906,Acqua Acetosa railway station,https://en.wikipedia.org/wiki/Acqua_Acetosa_railway_station,49.14,3310,4,12,0,3,false
4907,Vienna Timberwolves,https://en.wikipedia.org/wiki/Vienna_Timberwolves,49.14,4927,3,11,0,2,false
4908,Niche (horse),https://en.wikipedia.org/wiki/Niche_(horse),49.14,5114,4,15,0,0,false
4909,Rockford Forest Citys,https://en.wikipedia.org/wiki/Rockford_Forest_Citys,49.14,4518,4,0,1,2,false
4910,2011 in Comorian football,https://en.wikipedia.org/wiki/2011_in_Comorian_football,49.15,8863,4,0,0,0,false
4911,"Irwin, Ohio","https://en.wikipedia.org/wiki/Irwin,_Ohio",49.15,3985,2,12,0,6,false
4912,Chalcis (mythology),https://en.wikipedia.org/wiki/Chalcis_(mythology),49.17,4523,3,0,0,8,false
4913,Naval Coastal Warfare (United States),https://en.wikipedia.org/wiki/Naval_Coastal_Warfare_(United_States),49.18,6044,2,0,1,3,false
4914,"Holy Cross Church (San Jose, California)","https://en.wikipedia.org/wiki/Holy_Cross_Church_(San_Jose,_California)",49.19,4777,2,0,2,5,false
4915,Zeno Scudder,https://en.wikipedia.org/wiki/Zeno_Scudder,49.21,5146,2,12,0,3,false
4916,"Union Township, Boone County, Iowa","https://en.wikipedia.org/wiki/Union_Township,_Boone_County,_Iowa",49.22,4145,3,12,0,3,false
4917,Credit analyst,https://en.wikipedia.org/wiki/Credit_analyst,49.23,4107,4,0,0,6,false
4918,Semproniano,https://en.wikipedia.org/wiki/Semproniano,49.23,3504,4,21,0,2,false
4919,If There's Still a Tomorrow,https://en.wikipedia.org/wiki/If_There%27s_Still_a_Tomorrow,49.23,4301,3,6,0,5,false
4920,Kálmán Kalocsay,https://en.wikipedia.org/wiki/K%C3%A1lm%C3%A1n_Kalocsay,49.24,8798,2,4,1,0,false
4921,The Sword of Valor,https://en.wikipedia.org/wiki/The_Sword_of_Valor,49.27,3218,4,10,0,4,false
4922,Nishi-Kurisu Station,https://en.wikipedia.org/wiki/Nishi-Kurisu_Station,49.27,3245,6,17,0,1,false
4923,Calhoon cartridges,https://en.wikipedia.org/wiki/Calhoon_cartridges,49.28,5304,2,53,0,2,false
4924,Cape Verdi (horse race),https://en.wikipedia.org/wiki/Cape_Verdi_(horse_race),49.28,6302,3,9,0,1,false
4925,Bicentennial Test,https://en.wikipedia.org/wiki/Bicentennial_Test,49.3,6599,3,8,0,1,false
4926,150 BC,https://en.wikipedia.org/wiki/150_BC,49.3,4131,4,32,0,1,false
4927,Victor Davies,https://en.wikipedia.org/wiki/Victor_Davies,49.3,7677,3,0,0,2,false
4928,Liechtensteiner Footballer of the Year,https://en.wikipedia.org/wiki/Liechtensteiner_Footballer_of_the_Year,49.3,6112,4,0,0,2,false
4929,Heinkel HD 22,https://en.wikipedia.org/wiki/Heinkel_HD_22,49.3,5262,3,6,1,1,false
4930,Cuicatec language,https://en.wikipedia.org/wiki/Cuicatec_language,49.3,5179,2,9,0,4,false
4931,Presicce,https://en.wikipedia.org/wiki/Presicce,49.32,3113,3,20,0,5,false
4932,BkMk Press,https://en.wikipedia.org/wiki/BkMk_Press,49.33,5025,1,8,0,12,false
4933,Uday K. Mehta,https://en.wikipedia.org/wiki/Uday_K._Mehta,49.37,4411,3,0,0,9,false
4934,Megophthalminae,https://en.wikipedia.org/wiki/Megophthalminae,49.37,5594,2,10,0,3,false
4935,"Saint Petersburg Hotel (Saint Petersburg, Russia)","https://en.wikipedia.org/wiki/Saint_Petersburg_Hotel_(Saint_Petersburg,_Russia)",49.37,5788,3,3,0,3,false
4936,Hacker Manifesto,https://en.wikipedia.org/wiki/Hacker_Manifesto,49.38,6006,2,0,0,7,false
4937,Listed buildings in Bodiam,https://en.wikipedia.org/wiki/Listed_buildings_in_Bodiam,49.4,8526,2,0,0,3,false
4938,Tsaraotana,https://en.wikipedia.org/wiki/Tsaraotana,49.41,5355,3,9,0,2,false
4939,1994 Campionati Internazionali di Sicilia – Doubles,https://en.wikipedia.org/wiki/1994_Campionati_Internazionali_di_Sicilia_%E2%80%93_Doubles,49.41,7573,3,5,0,1,false
4940,Ashok Kumar (Pakistani politician),https://en.wikipedia.org/wiki/Ashok_Kumar_(Pakistani_politician),49.41,4082,3,3,0,8,false
4941,2000 World Junior Championships in Athletics – Women's 4 × 400 metres relay,https://en.wikipedia.org/wiki/2000_World_Junior_Championships_in_Athletics_%E2%80%93_Women%27s_4_%C3%97_400_metres_relay,49.43,6168,4,0,0,2,false
4942,Rita Madeira,https://en.wikipedia.org/wiki/Rita_Madeira,49.43,4532,3,7,0,4,false
4943,George Barber (politician),https://en.wikipedia.org/wiki/George_Barber_(politician),49.44,3871,3,9,0,5,false
4944,Rakhi Ka Insaaf,https://en.wikipedia.org/wiki/Rakhi_Ka_Insaaf,49.44,4837,2,9,0,5,false
4945,Innovative Space-based Radar Antenna Technology,https://en.wikipedia.org/wiki/Innovative_Space-based_Radar_Antenna_Technology,49.48,7399,1,11,0,3,false
4946,Diocese of Bethlehem in South Africa,https://en.wikipedia.org/wiki/Diocese_of_Bethlehem_in_South_Africa,49.49,3804,4,9,0,3,false
4947,Kosmos 277,https://en.wikipedia.org/wiki/Kosmos_277,49.5,4112,2,16,0,5,false
4948,Gitta Nickel,https://en.wikipedia.org/wiki/Gitta_Nickel,49.5,4583,5,0,0,3,false
4949,1922 Southern Intercollegiate men's basketball tournament,https://en.wikipedia.org/wiki/1922_Southern_Intercollegiate_men%27s_basketball_tournament,49.5,7626,3,5,0,1,false
4950,I'm So Glad,https://en.wikipedia.org/wiki/I%27m_So_Glad,49.52,5237,2,7,0,5,false
